business_id,name,latitude,longitude,google_place_id,google_name,google_rating,google_user_ratings_total,google_price_level,google_business_status,google_types,google_hours_per_week,google_photo_count,google_unique_photo_contributors,google_has_photos
xNd_x23g7wiGAjmm5HXfPA,Poco & Mom's,32.208032,-110.8413453,ChIJUTbyQuNu1oYRZhfbmTXnh7A,Poco & Mom's Cantina,4.5,2100.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",62.0,10,9,True
q0L1bP7f5Nd6m1Eq8pD0GA,Rancho Rustico Restaurant,32.0893792972,-110.7735740393,ChIJ03plNw9h1oYRPKmGZxEpZlg,Rancho Rustico Restaurant,4.5,3173.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",93.5,10,8,True
uy6D4MJOoboUqUNmHACSNg,eegee's,32.23539523,-110.8266607,ChIJ8UCIa7Fx1oYRbwCHdzNExxs,eegee's,4.3,1293.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",80.5,10,9,True
Kg7498gvwGt8mkFOBtjkNA,Nam-Son Restaurant,32.2273702,-110.9560507,ChIJlw_D5odZwokRjVNwGAO1guk,Nam Son,4.2,1436.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",71.0,10,7,True
fNidADY3MgFJaOBzUvm1bg,Fat Willy’s Clubouse,32.0920025935,-110.8371410709,ChIJry3INPVj1oYRSz5qdRFqoek,Fat Willy's Kolb Rd & I-10,4.1,280.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",84.0,10,7,True
h_d4fcmFsRFQYmvYaS2bzw,Ginza Sushi,32.3054151741,-110.8443747663,ChIJ_R1RnDds1oYRfyVuAgxfGgk,Ginza Sushi & Izakaya,4.6,498.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",20.0,10,8,True
3BjBtmb_DRCwSx39sC2NSw,Old Peking,32.2358351463,-110.9343807319,ChIJd4kOQrFx1oYRYHs0nMqWc2U,Old Peking Chinese Restaurant,4.1,963.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",69.0,10,9,True
TAUGnIQDR9-m23DWLZ0dow,Sushi Garden,32.3401159,-111.0154831,ChIJWwOA3SVw1oYRlE-mQFOj5ss,Sushi Garden,4.1,2227.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",70.0,10,4,True
S3aHwOMwJXfsUEQrBAXSSQ,Las Cazuelitas,32.220789,-110.820494,ChIJ7dNqPEZu1oYRAz7UnEhyRFw,The Quesadillas,4.7,1772.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",67.0,10,8,True
NKlljVV7HlgLWSsqWY5Fiw,Arby's,32.343519,-111.0132077,ChIJHfKa-rxv1oYR8hSeZIJuGfc,Arby's,4.2,1067.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant, store",91.0,10,9,True
6ccvTPhcwC-B37eIlqA8fw,Les-Paul Lounge,32.2208624755,-110.8980744065,,,,,,,,,0,0,False
ccPc8AlTaBKVH1vpuW4FDQ,Off The Hook Seafood,32.2168928363,-110.9709492092,ChIJVVUx0gnMyFIR499H2TEfgRc,Off The Hook Seafood Llc | Mobile Seafood Market,4.9,207.0,,OPERATIONAL,"establishment, food, point_of_interest",45.5,10,1,True
B4HUGYHQualkBz5CyZYPdg,Mad Mario's Italian Deli,32.2358156,-110.9464348,ChIJZ0jo5qhx1oYRxIgUH3roN3M,Mad Mario's Italian Deli,,,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant, store",,0,0,False
KuVtxfIJu4qRscngMsVcxg,Fini's Landing,32.3102112,-110.8931744,ChIJif_mso9t1oYRWQ44Xj_T2hs,Fini's Landing,4.3,1190.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",85.0,10,10,True
f3taltnXNqeu2N8ld7-mvg,Original Cuisine,32.26421,-110.94482,ChIJmyUjoPpx1oYRxA8IY0AQ-6U,Original Cuisine Tucson,4.4,46.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,9,True
pXcCvfcVWLRTFiicHaMx-w,Bruegger's Bagels,32.2219605395,-110.8604841,ChIJlSK70FZ71oYRu8lO1qnGvtc,Bruegger's Bagels,3.1,216.0,1.0,OPERATIONAL,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",84.0,10,5,True
SOcYuL35HYCzUQu_Iyje8w,Brodie's Dark Horse Tavern,32.2519777,-110.9722953,ChIJMa7hr2lx1oYRlFR5RnYgTwY,Brodies Dark Horse Tavern,4.4,537.0,1.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",98.0,10,8,True
O2FvVQrUl8WcIYFRH3hIFg,Park Deli & Liquor,32.1783061201,-110.9569908679,ChIJmzuINHl61oYRY8BJph1AG2s,Park Deli and Liquor,4.0,60.0,1.0,OPERATIONAL,"atm, convenience_store, establishment, finance, food, liquor_store, point_of_interest, store",108.0,10,5,True
31lLDAsFtlWvqROMA1bSgw,Sakari Sushi,32.2604480811,-110.9427470528,ChIJtYSoC15x1oYRWYi_LELqgYM,Sakari Sushi,4.1,242.0,,CLOSED_TEMPORARILY,"establishment, food, point_of_interest, restaurant",,10,5,True
pErP_K7XiSUjr-xmnxTokA,Jasper Neighborhood Restaurant & Bar,32.3224707,-110.9290752,ChIJ55mhgvRy1oYRTISmlG-QRDg,Jasper Neighborhood Restaurant & Bar,2.8,4.0,2.0,CLOSED_PERMANENTLY,"bar, establishment, food, point_of_interest, restaurant",,0,0,False
hSMHzI5jEMk33rVZJv0pEA,Dutch Bros Coffee,32.3602543,-111.0866263,ChIJcZuqj3p71oYRbsNfKYGf7WE,Dutch Bros Coffee,4.7,3.0,,OPERATIONAL,"cafe, establishment, food, point_of_interest, store",110.5,10,2,True
7_1GqlDlbkShY0az7J0XNg,LaCo,32.224197,-110.974065,ChIJHyMQiR9x1oYRks_rdI9agzQ,JoJo's Restaurant,4.5,2175.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",25.0,10,10,True
oHGPTi_BMJGOuAQqhOa0Qw,Crispy's Fish-n-Chips,32.2643976,-110.9599542,ChIJB7q29nxx1oYRkV2xU_49Lyk,CRISPY'S FISH N CHIPS,4.2,1101.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",57.0,10,8,True
0QeEnTzmUTQHie1MPZVHLg,Domino's Pizza,32.346984,-111.0994749,ChIJXf-gjGlw1oYRwesU980LM5U,Domino's Pizza,4.0,311.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",100.0,10,2,True
l298Q2w2R_juyuQDaNvXsg,Romano's Macaroni Grill,32.3366746,-111.0151637,,,,,,,,,0,0,False
3cyjdxvskRcADylzLI32cQ,First Watch,32.220978,-110.8786,ChIJs--flgB71oYRWPARDg4vnaQ,First Watch,4.5,1278.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",52.5,10,8,True
eTrIVMySUFERsxo2ajRaWg,Govinda's Natural Foods Buffet,32.261578,-110.96023,ChIJWeLxcntx1oYRhhUdUHCVVCM,Govindas Natural Foods Buffet,4.6,819.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",30.5,10,8,True
OgilsqqoshPEsPYdx7GIzg,BZ's Pizza and Italian Kitchen,32.2494448,-110.8247299,ChIJP2HNNhxm1oYRtp5JaGbUQG8,BZ's Bistro,4.4,715.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",56.0,10,7,True
-H-El0POa4KEtmyDD4QvtA,Pangean Coffee Roasters,32.2409079815,-110.8583985642,ChIJaaRSIKtv1oYR8892f1sJrks,Pangean Coffee Roasters,5.0,11.0,,CLOSED_PERMANENTLY,"cafe, establishment, food, point_of_interest, store",,7,5,True
OG45_q61Atah5oYsm9eTYg,Joy Buffet,32.2499955,-110.8909217,ChIJM-tv0zpu1oYRV2_tXGjU3bU,Joy Buffet,3.3,15.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,5,3,True
w1gBmPNdTcRFVUKhnhIu3A,Subway,32.1039622,-110.7746873,ChIJs7CSo0Rx1oYREBMmsfezOFs,Plaza Square,4.6,15.0,,OPERATIONAL,"establishment, point_of_interest, shopping_mall",,3,1,True
W4lBP3lqY4dURJJ1RnzLnQ,Taco Giro,32.2719777,-110.9451424,ChIJY3fbKjBx1oYRquFUe9MpyH8,TACO GIRO - Grande Ave,4.4,1518.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",80.0,10,9,True
mtjU2H7EbvkJ0gGjC8yG1A,Denny's,32.1343335113,-110.9968,ChIJ_bnSfJdz1oYR6I-QVpQkFA0,Denny's,4.3,4912.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,4,True
gmzVGe0Kp5PaTcNODFvHeg,Big Jake's Bar-B-Q,32.218248,-111.130304,ChIJHz_MR93Y1YYR7nixfVD8y1k,Big Jakes BBQ,4.4,51.0,,OPERATIONAL,"establishment, food, point_of_interest, restaurant",49.0,10,5,True
L4xwp0LurbXTmhkCDFkWcA,Mi Ranchito Restaurant,32.2298445,-110.9894239,ChIJgxTUMi5x1oYR9-kf8Nt2lvI,Mi Ranchito Restaurant,5.0,2.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,1,1,True
lPbfldf06Ndb09CAXSPdWQ,Great Village Chinese Restaurant,32.2088406,-110.7903096,ChIJP6c32h1m1oYRB4xW2aR0e6M,Great Village Chinese Restaurant,4.4,966.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",72.5,10,9,True
9fOkyQs0TcVqqe_5c51b_w,Cheba Hut Toasted Subs,32.2274766,-110.9434453,ChIJ62ZLVVNw1oYRZM-NzDDnWUs,"Cheba Hut ""Toasted"" Subs",4.6,1606.0,1.0,OPERATIONAL,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant, store",88.0,10,3,True
3u_cGb3avKVZ_HaEuXEJfw,MOD Pizza,32.1639061,-110.9907605,ChIJ21CTIaBv1oYR3zkK3exYbKc,MOD Pizza,4.6,1406.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",83.5,10,7,True
gJctImPPLma_aRICoi8ZKQ,Bianchi's Italian,32.236327,-111.004177,ChIJd4rgKsp21oYR8xAvD4ChHIU,Bianchi's,4.3,1974.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",79.0,10,10,True
DmfvCjhzOAaMz-wxpKZ5mQ,Denny's,32.2365044,-110.91477,ChIJ_bnSfJdz1oYR6I-QVpQkFA0,Denny's,4.3,4912.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,4,True
ZQGWsMNpH6OT6ZC2q_HMjw,Chipotle Mexican Grill,32.3366912,-110.9791337,ChIJI1lLMFNv1oYRgtITGmoQndg,Chipotle Mexican Grill,3.0,201.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",78.75,10,2,True
aJB-yCUFV1fREG7-Z1J5Zw,Tooley's Cafe,32.2188415,-110.955986,ChIJk1SUXflw1oYRsItp-e7LMfU,Tooley's Cafe,4.5,59.0,2.0,OPERATIONAL,"bar, cafe, establishment, food, point_of_interest, restaurant",35.0,10,4,True
TFzKrlAKIz7h_TAgLaDW0w,Saga,32.2364159,-110.9284201,ChIJp4e4crZx1oYRzJ9GTa32z-Q,Saga Sushi,3.1,25.0,2.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,8,6,True
G4rgfDp5pltixiUDblEUvg,Ramiro’s Mexican food,32.1337684,-110.9686707,ChIJexkUw_R71oYRbYDmfhWvRJk,Ramiro's Mexican Food,4.4,448.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",131.0,10,9,True
vOhHc9nR2S6ptKFV1OvtYg,Wings Over Broadway,32.2198849293,-110.803800843,ChIJu12k0kVv1oYRI6tSSZqC0xI,Wingstop,3.9,1078.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",101.5,10,6,True
WXLpEC9h4tlI57Wy26cdrw,Choice Greens,32.2834162,-110.9443462,ChIJZVNrjrZx1oYRQn9YFFoEv3Y,Choice Greens,4.5,1008.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",63.0,10,7,True
aD-6NpNI8tHRGCu5EVLdAg,Arizona Bagel & Deli,32.223954,-110.973406,ChIJb-RMlR9x1oYRdRbsgjwztD8,Arizona Bagel & Deli,4.5,2.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,0,0,False
X4kLBCoQeS-x6zVH7fnOvw,Wok & Roll,32.3378308,-111.0323951,ChIJTZWjw8101oYRGk_5F5zq0lE,Wok & Roll,4.1,2010.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",70.0,10,9,True
c-oGZZ81FYvclXAYIs0mqg,Dirtbag's,32.235782,-110.945105,ChIJw1ov0ahx1oYRzgHHJi0veyU,Dirtbag's,4.1,261.0,1.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",90.0,10,5,True
mQ5YGAwfV-17zsZs70w-JA,DD'S Mexican Seafood and Grill,32.3386998,-111.0538865,ChIJm1-Tx6ML1oYRuPW5YSmQ2P0,DD's Mexican and Seafood,4.1,22.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,4,True
fdmLML9X_0mWWG3TFVWniQ,IHOP,32.22145,-110.8234,ChIJ_Ya-Vq121oYRiPUMn_mm1iY,IHOP,4.1,3444.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,9,True
AwLzbpWKLpnWJKhN0o2xVQ,Joe Mama's Grill,32.283428,-110.976743,ChIJI5Ab3AxTBIgRjjDh9KgDo8E,Joe Mama's Bar & Grill,4.7,2991.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",106.0,10,6,True
UWj1wJFLWCfqVN3Z6gg2DA,Red Light Lounge,32.2152497,-110.9697339,ChIJ36L5Z7Vx1oYRkzuG5Z8MiXI,The Red Light Lounge at the Downtown Clifton,4.5,90.0,,CLOSED_TEMPORARILY,"bar, establishment, food, night_club, point_of_interest, restaurant",,10,8,True
TPFy-Bj2HID_gMw_UUxc1A,Tgi Friday's,32.2221604,-110.887425,ChIJJfSb81tw1oYRInCdKzp5yBA,Friday Appliance Services TGIF,1.7,15.0,,CLOSED_TEMPORARILY,"establishment, home_goods_store, point_of_interest, store",,0,0,False
Dhu2JeOO0NKIp1A50YkMkA,Viscount Suite Hotel,32.222824,-110.888636,ChIJd9qf8cRv1oYR9Ac2Guhe8lY,Ramada by Wyndham Viscount Suite Hotel,3.8,1950.0,,OPERATIONAL,"establishment, lodging, point_of_interest",0.0,10,8,True
KJibkIOx_vZxq1ZHhtLTCg,KG's Westside Cafe,32.250252,-111.009193,ChIJczOI6q921oYRKICp0Q5d_u0,KG's Westside Cafe,4.5,1143.0,1.0,OPERATIONAL,"cafe, establishment, food, point_of_interest, restaurant",56.0,10,8,True
9fqcpnPlEApBQ9nyjSPiTw,Fiesta Filipina,32.2182959921,-110.8650647806,ChIJN206Acxv1oYRMn9mu0WnD3E,Fiesta Filipina Asian Express,3.8,48.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,6,True
BR67FS7hahDqhGDY3RdwQA,Dairy Queen,32.2201704,-110.8156875,ChIJG_fY3d1z1oYRPgUN0HiMPa8,Dairy Queen Store,4.1,982.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, store",71.5,10,9,True
8CLQHcYUyH49dKMwBsuoSg,Jack in the Box,32.2949376,-111.031967,ChIJx54sBJxw1oYRmdJdd8bJIfs,Jack in the Box,3.7,1226.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, point_of_interest, restaurant",0.0,10,6,True
l_DrC84A1M5rmKZlM-LJ_w,Blackjack Pizza & Salads,32.2213989,-110.8144924,ChIJ78hkKp9x1oYRaISnVfHVHhk,Blackjack Pizza & Salads,4.4,762.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, point_of_interest, restaurant",96.5,10,10,True
dNawpzf7Q8mnHIASvFf6LQ,Oy Vey Cafe,32.234072,-110.952625,ChIJZ5DHJGm2uIkRiA6TR9_0lO8,Lori's Cafe,4.7,256.0,1.0,OPERATIONAL,"cafe, establishment, food, point_of_interest, restaurant",36.0,10,7,True
toi1lk2CPTgfyUyEEEjAAQ,Papa John's Pizza,32.2213967,-110.7891222,ChIJhbuDEQJv1oYRnOLsOWKbRCo,Papa Johns Pizza,3.3,180.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",121.0,10,5,True
9iP-mvRp835QYWu68pTRkg,Enchanted Cafe,32.2411903,-110.8584544,ChIJmRC2SdRv1oYRjfI6Rix0Djo,Enchanted Cafe,4.6,24.0,1.0,CLOSED_PERMANENTLY,"cafe, establishment, food, point_of_interest, restaurant, store",,10,2,True
JHxfEDW05_KSTfk-SLqXGw,Indian Twist,32.2648159,-110.8930879,ChIJ9V70OBpu1oYRCsvLUSFMAGs,Indian Twist,4.6,1605.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",60.0,10,8,True
Z_FtI-OLtbwznGqteCXGfQ,Mei Mei,32.228301,-110.996862,ChIJI-y5QZxx1oYRHBEXBddXviI,Mei Mei,4.4,156.0,,OPERATIONAL,"establishment, food, point_of_interest, restaurant",58.0,10,8,True
j0rlSVLbW1vCnMtfFsGmYQ,Panda Express,32.2219894,-110.9163421,ChIJnyXXCTBw1oYRmRo5KQfRJEc,Panda Express,3.7,964.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",101.0,10,7,True
KVT4RFTRVjSS3zuZ1bmiAA,Snow Peas Modern Asian Kitchen,32.204133,-110.875614,ChIJp2WNKx_g1YYR42JlvjnEgTA,Asian Spice Restaurant,4.7,789.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",64.5,10,8,True
0OVhJp8cS3fWFLa35SESOQ,Jackson Tavern,32.2596958,-110.8924732,ChIJT1rdwDVx1oYRs-mg1XcrSrM,The Jackrabbit Lounge,4.7,414.0,,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",70.0,10,6,True
8fCovWo4TJKpdOJ0KCZOIg,Sinbad's,32.2311904,-110.9588366,ChIJmXaIY6lx1oYRZsKu_OHVesY,Sinbad's Restaurant,4.3,631.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",99.0,10,9,True
dogcOCiqIr3Q09VW_lFuEQ,McDonald's,32.2066839198,-110.9213049951,ChIJY4MevP5u1oYRjrhVNocwvHI,McDonald's,3.6,2184.0,1.0,OPERATIONAL,"cafe, establishment, food, point_of_interest, restaurant, store",104.0,10,3,True
ujTjax2hT1hYVctEf6B8_g,Carl's Jr,32.1333953298,-111.0018632329,ChIJs2I9sdhw1oYRofy69iBWXT0,Carl’s Jr.,4.1,3100.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,7,True
5ELqQ2YBM_vDqp10pINlgw,Richie's Cafe,32.134118,-111.1734117,ChIJIW_DMVvX1YYRYu-T_wneUK4,Richie's Cafe,4.2,376.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",56.0,10,6,True
rNY5xg0FZSBopfmi-QZ_NA,Lerua's Fine Mexican Food,32.2217563,-110.9421181,ChIJaSXx2exw1oYRUd6MXnibS_4,El Torero Restaurant,4.5,769.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",48.0,10,9,True
CPEpeyhiD21wmKXhL-o1gQ,Mariscos Chihuahua,32.1766603,-110.967941,ChIJOZ4BPTFx1oYRPA0EIeW7Xk4,Mariscos Chihuahua on Grande,4.4,1551.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",54.0,10,8,True
rJ7tOENZBJMJnkmYCf9XlQ,Pure Poke and Prep,32.2503796,-110.8517994,ChIJPxHzyt5v1oYRtdQyoceaR2M,Pure Poke and Prep,4.6,351.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",63.0,10,9,True
WAInJdS3M-4JgUyzf_LoQg,Smokey Mo,32.2543430452,-110.9610331343,ChIJAYLDkVZx1oYRQ3bQXlkHxQw,Smokey Mo,4.5,1711.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",60.0,10,8,True
ijGETT4ubirzm2Sqt62CyA,Philly's Finest,32.235302,-110.859919,ChIJ_XpT1yRu1oYRxyPGvCjzyMc,Philly's Finest,4.4,517.0,2.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",39.0,10,7,True
62B-29mSnrzTKRC1XPxFIw,Applebee's Grill + Bar,32.33778,-111.01534,ChIJE-DTMr1v1oYRpfkVcMAqv1U,Applebee's Grill + Bar,3.7,2274.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",91.0,10,9,True
Dun6k9Y5j76e9ODgkmHKlQ,Sauce Pizza & Wine,32.2501109,-110.85501,ChIJDUSZr8Bv1oYRaiKiiyRuUKw,Sauce Pizza & Wine,4.4,1174.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant, store",72.0,10,6,True
vRtw_YYSwxszxonseZhWCQ,Pasco Kitchen & Lounge,32.2314846,-110.9586037,ChIJDXAtbwRx1oYRWUwQkE5T790,Pasco Kitchen & Lounge,4.1,75.0,2.0,CLOSED_PERMANENTLY,"bar, establishment, food, point_of_interest, restaurant",,10,9,True
ZiWPJfcHiR28sVhf5K6P0w,Los Bertos,32.2348941,-110.8072825,ChIJwfd9eDBl1oYR9DWbKjXLa6s,Los Bertos Mexican Food,3.7,162.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",107.0,10,5,True
FBEKo4Ffv0J5blD5kHSeEg,QuikTrip,32.1771524,-110.9943364,ChIJW8bSaFVx1oYRsMgmMHnAfj0,QuikTrip,3.2,33.0,,OPERATIONAL,"convenience_store, establishment, food, gas_station, liquor_store, meal_takeaway, point_of_interest, restaurant, store",0.0,5,4,True
OS6efLK8t8fcOYrDAemrcw,Simplicit,32.2177447073,-110.9697142616,ChIJmRlfNeFw1oYRuwWrcep-dAI,Simplicit,4.0,3.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,0,0,False
ma9zcqAdxJpMdeg5-UGNLw,DoubleTree by Hilton Hotel Tucson - Reid Park,32.2152705896,-110.9086172,ChIJX-b12iNw1oYRTeFiB18dPa8,DoubleTree by Hilton Hotel Tucson - Reid Park,4.2,2410.0,,OPERATIONAL,"establishment, lodging, point_of_interest",,10,2,True
3g_b9HxZo6EdY-v_CAylAg,Whataburger,32.1871688005,-110.955859548,ChIJT9rdxXhv1oYRipa-xrNad5c,Whataburger,4.4,3288.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",0.0,10,7,True
KFAoYnkUVC-AJY22s8L9Iw,Domino's Pizza,32.2861391,-110.9605131,ChIJXf-gjGlw1oYRwesU980LM5U,Domino's Pizza,4.0,311.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",100.0,10,2,True
Km3u0N6frMjxGKVraqiwMA,Bruegger's Bagels,32.2352686,-110.9436026216,ChIJlSK70FZ71oYRu8lO1qnGvtc,Bruegger's Bagels,3.1,216.0,1.0,OPERATIONAL,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",84.0,10,5,True
8Mzu_wczdzv9dU_Gr6OR8A,Kazoku,32.2358219,-110.9029305,ChIJs7cGYNVx1oYRnUPYT1if2tc,Kazoku - Sushi & Japanese Cuisine,4.6,915.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",51.0,10,9,True
_3SfdIE0ac8SXxMktIGVsQ,McAlister's Deli,32.287144,-110.96045,ChIJ681g8Mhz1oYRSosqqxtMG9Q,McAlister's Deli,4.3,593.0,2.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant, store",,10,8,True
3gqB-N60ePaggR3JzkRgEg,Thunder Bacon Burger,32.2294246,-110.9658686,ChIJOUWJNX5x1oYRPh06anzWhsg,Thunder Bacon Burger Co,4.7,509.0,2.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,9,True
PlnQ0xuzCNQZUiswBiXcIw,Starbucks,32.1334286664,-111.003552,ChIJ_R2L-ORx1oYRvEi6AqNIIck,Starbucks,4.3,726.0,2.0,OPERATIONAL,"cafe, establishment, food, point_of_interest, restaurant, store",115.5,10,7,True
rrboiibHEX-2miWnheS5PA,Pat's Drive In,32.2318924405,-110.9900322334,ChIJrZdOyDFx1oYRzqLYDEgSZ3w,Pat's Chili Dogs,4.4,3065.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",63.0,10,10,True
h9LJ8_W1FaahpDxcI8jlJA,Bear Track U,32.2320366,-110.9572299,ChIJd3-PIgRx1oYRJgBpNNIYb88,Bear Track U,3.9,17.0,,CLOSED_PERMANENTLY,"bar, establishment, food, point_of_interest",,2,1,True
OTP14wxnFN0mbTNFIqR8Qg,Jozarelli's,32.2092749,-110.9571368,ChIJP2HNNhxm1oYRtp5JaGbUQG8,BZ's Bistro,4.4,715.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",56.0,10,7,True
PeLF6SmS6LrIztSnjiZdwg,Sushi-Cho,32.2206645,-110.9446561,ChIJ21afslZw1oYRZ55ZtPY6i5M,Sushi-Cho Restaurant,4.5,612.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",45.0,10,10,True
j9YvgjesIwLMCBGqDw4TUQ,Iguana Cafe,32.2218831,-110.9683082,ChIJPxEJIeJw1oYRQNaEKFXebOc,Iguana Cafe & Bar,4.3,318.0,1.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",85.0,10,6,True
-lHpvtlMkRu0oRIXJkystA,Bistro 44,32.249902,-110.8481673,ChIJMY_19Ptu1oYRGRRwBsOuEeI,Bistro 44,4.3,617.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",63.0,10,6,True
_9HcunD4KrAKggvz8Un4rA,Wasted Grain,32.2214916,-110.9758963,ChIJ8xLAP7wLK4cRBc74tM66woY,Wasted Grain,4.2,1240.0,2.0,OPERATIONAL,"establishment, point_of_interest",46.0,10,7,True
ijRJToHha_hzjSw3aod9HQ,Subway,32.2287327738,-110.9969680494,ChIJs7CSo0Rx1oYREBMmsfezOFs,Plaza Square,4.6,15.0,,OPERATIONAL,"establishment, point_of_interest, shopping_mall",,3,1,True
imVOC0u_b8zWJspgfK2VTw,Yogurtland,32.257858,-110.943264,ChIJC_XEd5tx1oYRqm-2oSVvRMY,Yogurtland,4.4,206.0,1.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, store",,10,4,True
eR44gUajtqCnVECnjh7Ynw,Karamelo King,32.2510055,-110.9126352914,ChIJjbX7Sppx1oYRAAYvCC0RDCQ,Karamelo King,4.4,319.0,,OPERATIONAL,"establishment, food, point_of_interest, restaurant",80.0,10,6,True
l9ir9IOlpC2zxYtFYQu49Q,Starbucks,32.2619112,-110.8930113,ChIJ_R2L-ORx1oYRvEi6AqNIIck,Starbucks,4.3,726.0,2.0,OPERATIONAL,"cafe, establishment, food, point_of_interest, restaurant, store",115.5,10,7,True
xBAB3ONIM0thO9NIHFQKTg,Bruegger's Bagels,32.4093023,-110.9962886,ChIJlSK70FZ71oYRu8lO1qnGvtc,Bruegger's Bagels,3.1,216.0,1.0,OPERATIONAL,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",84.0,10,5,True
